# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix10 f_fix11 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
218190000 330.586 -627.729 65.365 -4.31307e-10 -5.35209e-10 -3.03381e-10 -8.75059e-11 -2.51588e-10 -2.50517e-10 -2.49223e-10 -2.49223e-10
218200000 328.847 -641.555 73.3121 -9.28953e-10 -9.92985e-10 -5.80114e-10 -2.3571e-10 -5.06404e-10 -4.67242e-10 -4.63376e-10 -4.63376e-10
218210000 332.722 -656.775 92.5575 -1.0377e-09 -1.18977e-09 -6.85679e-10 -2.13262e-10 -5.88492e-10 -5.41621e-10 -5.4528e-10 -5.4528e-10
218220000 332.37 -658.585 77.2893 -4.61303e-10 -5.09608e-10 -2.87137e-10 -8.58475e-11 -2.8749e-10 -2.3392e-10 -2.35675e-10 -2.35675e-10
218230000 336.07 -640.812 74.445 -4.28129e-10 -4.92583e-10 -2.9467e-10 -8.62423e-11 -2.39661e-10 -2.28292e-10 -2.2833e-10 -2.2833e-10
218240000 336.477 -660.434 68.546 -3.95903e-10 -4.83143e-10 -2.97106e-10 -3.07459e-11 -2.58788e-10 -2.2032e-10 -2.2355e-10 -2.2355e-10
218250000 337.343 -633.189 80.0591 -3.933e-10 -4.39887e-10 -2.76494e-10 -3.77286e-11 -2.70332e-10 -1.95454e-10 -2.06649e-10 -2.06649e-10
218260000 337.067 -648.253 70.8993 3.42074e-10 4.10194e-10 2.15971e-10 8.35013e-11 2.11239e-10 1.94143e-10 1.93243e-10 1.93243e-10
218270000 335.998 -660.397 56.58 1.29543e-09 1.45641e-09 8.31659e-10 2.62455e-10 7.46045e-10 6.68848e-10 6.67497e-10 6.67497e-10
218280000 332.103 -631.213 67.9881 6.48901e-10 6.91476e-10 3.89706e-10 1.50704e-10 3.69465e-10 3.20564e-10 3.18254e-10 3.18254e-10
218290000 333.74 -661.73 34.8093 4.12707e-10 5.26638e-10 2.31633e-10 7.86345e-11 2.8718e-10 2.43772e-10 2.38787e-10 2.38787e-10
218300000 330.959 -634.812 68.9863 8.99849e-10 1.03292e-09 5.96048e-10 2.10373e-10 4.84564e-10 4.7654e-10 4.7515e-10 4.7515e-10
218310000 327.177 -622.203 35.7518 7.81826e-10 8.34553e-10 4.78896e-10 1.842e-10 4.27563e-10 3.75281e-10 3.79667e-10 3.79667e-10
218320000 327.006 -632.657 64.1734 7.54918e-10 8.9168e-10 5.09899e-10 1.0845e-10 4.91189e-10 4.07232e-10 4.13383e-10 4.13383e-10
218330000 325.675 -581.701 74.9105 6.01081e-10 7.06199e-10 4.00701e-10 1.07942e-10 3.57475e-10 3.24814e-10 3.24012e-10 3.24012e-10
218340000 327.406 -627.728 88.7469 -3.96134e-10 -4.14402e-10 -2.17937e-10 -1.14037e-10 -1.98185e-10 -1.91295e-10 -1.84931e-10 -1.84931e-10
218350000 326.557 -596.144 74.2533 -7.50372e-10 -8.13028e-10 -5.0922e-10 -1.52533e-10 -4.32681e-10 -3.85562e-10 -3.85663e-10 -3.85663e-10
218360000 328.202 -613.532 55.2192 -1.88172e-10 -2.4002e-10 -1.40327e-10 -3.942e-12 -1.36048e-10 -1.09965e-10 -1.10533e-10 -1.10533e-10
218370000 329.77 -593.325 71.5342 -4.13659e-10 -4.8997e-10 -2.7278e-10 -8.02238e-11 -2.52039e-10 -2.2021e-10 -2.25391e-10 -2.25391e-10
218380000 327.982 -615.242 84.8337 -7.06293e-10 -8.22979e-10 -4.11117e-10 -1.76203e-10 -4.40504e-10 -3.83907e-10 -3.82104e-10 -3.82104e-10
218390000 329.149 -628.136 91.3938 -1.08403e-09 -1.1933e-09 -6.5806e-10 -2.48712e-10 -6.3873e-10 -5.56396e-10 -5.52792e-10 -5.52792e-10
218400000 323.552 -603.496 73.8584 -4.1242e-10 -4.48231e-10 -3.03631e-10 -5.26345e-11 -2.47084e-10 -2.09839e-10 -2.1225e-10 -2.1225e-10
218410000 325.947 -621.302 66.1905 4.59289e-10 4.98703e-10 3.13229e-10 9.34075e-11 2.39399e-10 2.24556e-10 2.27501e-10 2.27501e-10
218420000 328.584 -624.439 80.6172 2.83352e-11 8.17365e-11 3.23018e-11 -2.59061e-11 5.02847e-11 3.19991e-11 3.55202e-11 3.55202e-11
218430000 330.08 -637.521 86.9878 -4.95739e-10 -5.064e-10 -3.2438e-10 -1.19514e-10 -2.66677e-10 -2.45838e-10 -2.41768e-10 -2.41768e-10
218440000 329.662 -630.776 73.8195 -1.77013e-10 -1.99494e-10 -1.05531e-10 -4.76493e-11 -8.74173e-11 -9.07147e-11 -8.84486e-11 -8.84486e-11
218450000 330.343 -620.775 65.8731 4.78647e-10 5.15632e-10 3.38272e-10 5.40032e-11 2.86898e-10 2.32681e-10 2.3721e-10 2.3721e-10
218460000 326.109 -598.345 77.8853 1.11936e-09 1.21477e-09 7.17578e-10 2.13466e-10 6.62054e-10 5.56799e-10 5.61328e-10 5.61328e-10
218470000 328.415 -622.341 81.6183 9.71507e-10 1.05368e-09 6.39113e-10 2.02811e-10 5.49514e-10 4.93494e-10 4.91777e-10 4.91777e-10
218480000 331.242 -636.115 97.5449 5.49023e-11 -2.78237e-11 -1.41979e-11 4.20608e-11 2.12838e-11 -6.33256e-12 -9.97798e-12 -9.97798e-12
218490000 331.969 -616.833 83.8965 -5.40565e-10 -6.07005e-10 -3.92228e-10 -9.72632e-11 -3.08139e-10 -2.82781e-10 -2.86713e-10 -2.86713e-10
218500000 335.571 -632.185 77.7663 -3.61444e-10 -4.48377e-10 -2.11453e-10 -9.23488e-11 -2.27118e-10 -2.1175e-10 -2.07401e-10 -2.07401e-10
218510000 332.719 -620.694 70.7458 1.87612e-10 2.09907e-10 2.04591e-10 8.90457e-12 6.83881e-11 9.51178e-11 9.98242e-11 9.98242e-11
218520000 331.023 -648.797 86.4615 1.25242e-10 1.25574e-10 6.76653e-11 4.30914e-11 5.77152e-11 6.32456e-11 5.80122e-11 5.80122e-11
218530000 333.43 -630.778 65.0481 -1.20814e-09 -1.39585e-09 -7.79075e-10 -2.73088e-10 -6.60836e-10 -6.42198e-10 -6.35729e-10 -6.35729e-10
218540000 329.011 -627.979 73.8861 -7.3913e-10 -8.19024e-10 -4.49237e-10 -1.79625e-10 -4.39482e-10 -3.84232e-10 -3.83118e-10 -3.83118e-10
218550000 327.327 -653.312 131.473 3.60948e-11 4.84755e-11 5.36302e-11 3.36678e-11 -3.22141e-11 3.10404e-11 2.46262e-11 2.46262e-11
218560000 324.242 -633.486 107.461 -1.60636e-10 -1.578e-10 -1.02396e-10 -3.81812e-11 -9.26472e-11 -8.26975e-11 -7.82712e-11 -7.82712e-11
218570000 324.903 -670.785 95.6284 -1.02525e-10 -9.07448e-11 -2.55598e-11 -1.6908e-11 -9.27449e-11 -3.69237e-11 -4.00892e-11 -4.00892e-11
218580000 327.304 -669.022 110.569 1.60554e-10 1.92777e-10 1.00345e-10 3.44978e-11 1.21361e-10 9.07598e-11 9.47964e-11 9.47964e-11
218590000 324.388 -640.881 89.4906 3.39286e-10 3.77928e-10 2.6451e-10 7.09077e-11 1.82804e-10 1.86628e-10 1.85873e-10 1.85873e-10
218600000 323.007 -622.672 111.502 4.99866e-10 5.75504e-10 3.12159e-10 9.30558e-11 2.97391e-10 2.61186e-10 2.59858e-10 2.59858e-10
218610000 321.803 -621.092 69.7744 3.81282e-10 4.30854e-10 2.49945e-10 6.65505e-11 2.33296e-10 1.99798e-10 1.9979e-10 1.9979e-10
218620000 324.199 -623.797 81.6638 7.82952e-10 8.67777e-10 4.89857e-10 1.90288e-10 4.13507e-10 3.98597e-10 3.94269e-10 3.94269e-10
218630000 325.672 -633.191 81.4643 5.17237e-10 5.95582e-10 3.43284e-10 7.47594e-11 3.44533e-10 2.76353e-10 2.79319e-10 2.79319e-10
218640000 323.329 -652.978 89.5636 1.61621e-10 1.66032e-10 8.05097e-11 3.40461e-11 1.00357e-10 7.57258e-11 7.37624e-11 7.37624e-11
218650000 321.672 -652.365 97.0222 2.01853e-10 2.61398e-10 1.6943e-10 2.66898e-11 1.05269e-10 1.17868e-10 1.19701e-10 1.19701e-10
218660000 324.5 -623.041 88.9951 -7.97891e-11 -4.68723e-11 -2.8615e-11 -1.84661e-11 -5.03981e-11 -2.41688e-11 -2.21828e-11 -2.21828e-11
218670000 322.359 -617.313 71.3734 -3.52562e-10 -3.57432e-10 -2.42625e-10 -5.69302e-11 -2.08223e-10 -1.67386e-10 -1.70008e-10 -1.70008e-10
218680000 323.616 -622.157 63.1176 -7.71593e-10 -9.22247e-10 -5.40656e-10 -1.72192e-10 -4.24613e-10 -4.36174e-10 -4.31072e-10 -4.31072e-10
218690000 324.052 -639.598 67.1009 -1.03517e-09 -1.09066e-09 -6.15651e-10 -2.63608e-10 -5.74637e-10 -5.07844e-10 -5.04307e-10 -5.04307e-10
218700000 322.388 -660.361 114.158 -9.75098e-10 -1.08305e-09 -6.01696e-10 -2.14602e-10 -5.95724e-10 -5.12524e-10 -5.08125e-10 -5.08125e-10
218710000 323.957 -629.727 105.194 -8.67079e-10 -8.88949e-10 -5.11725e-10 -1.94333e-10 -5.03846e-10 -4.09319e-10 -4.10273e-10 -4.10273e-10
218720000 323.215 -650.502 98.5569 -4.94344e-10 -5.50028e-10 -3.15386e-10 -1.19975e-10 -2.86382e-10 -2.5893e-10 -2.59089e-10 -2.59089e-10
218730000 325.629 -630.882 72.4012 -9.79329e-10 -1.09998e-09 -5.67347e-10 -2.24775e-10 -6.07157e-10 -5.07833e-10 -5.0694e-10 -5.0694e-10
218740000 326.681 -632.184 92.194 -4.01593e-10 -5.22256e-10 -3.13911e-10 -6.70315e-11 -2.2112e-10 -2.46219e-10 -2.42236e-10 -2.42236e-10
218750000 325.611 -623.566 98.1629 5.07882e-10 5.88644e-10 3.28756e-10 1.01945e-10 3.00217e-10 2.71467e-10 2.70787e-10 2.70787e-10
218760000 320.561 -631.954 103.633 8.36806e-10 9.56454e-10 5.28136e-10 1.79146e-10 4.99924e-10 4.44714e-10 4.42892e-10 4.42892e-10
218770000 315.556 -620.154 111.01 9.87911e-10 1.16504e-09 6.41265e-10 2.0736e-10 5.79288e-10 5.38226e-10 5.35817e-10 5.35817e-10
218780000 315.319 -617.31 87.5186 5.37193e-10 5.70346e-10 3.0825e-10 1.35327e-10 3.22283e-10 2.66781e-10 2.66448e-10 2.66448e-10
218790000 314.586 -654.009 105.678 8.37587e-10 9.33159e-10 5.1833e-10 1.87938e-10 4.61573e-10 4.21632e-10 4.21261e-10 4.21261e-10
218800000 313.326 -620.439 97.183 5.44741e-10 5.66661e-10 2.52712e-10 1.72118e-10 3.34173e-10 2.68201e-10 2.62281e-10 2.62281e-10
218810000 314.911 -633.397 88.1812 9.40254e-10 1.06483e-09 5.74937e-10 2.31339e-10 5.41731e-10 4.96624e-10 4.92303e-10 4.92303e-10
218820000 314.702 -629.262 98.9312 8.90571e-10 9.9702e-10 5.76007e-10 1.97163e-10 5.00735e-10 4.69329e-10 4.62421e-10 4.62421e-10
218830000 313.996 -592.968 95.3718 5.71593e-10 6.60907e-10 3.84145e-10 1.17515e-10 3.35544e-10 3.16258e-10 3.10694e-10 3.10694e-10
218840000 316.312 -593.213 114.201 2.58699e-10 3.13886e-10 9.54758e-11 1.08345e-10 1.68061e-10 1.49896e-10 1.44241e-10 1.44241e-10
218850000 317.088 -603.757 101.712 1.04282e-10 5.79676e-11 -4.31405e-12 5.64765e-11 7.78663e-11 3.24183e-11 2.90331e-11 2.90331e-11
218860000 316.852 -614.538 94.0088 -1.25536e-10 -1.06849e-10 -8.37416e-11 -2.64109e-11 -5.90979e-11 -4.23888e-11 -4.82383e-11 -4.82383e-11
218870000 319.009 -653.993 114.74 -7.83186e-11 -1.39695e-10 -3.19244e-11 1.82366e-11 -1.15808e-10 -6.2832e-11 -6.34259e-11 -6.34259e-11
218880000 317.703 -621.26 106.239 -5.07833e-10 -5.82195e-10 -2.68375e-10 -1.24185e-10 -3.0447e-10 -2.55344e-10 -2.56684e-10 -2.56684e-10
218890000 317.956 -635.441 100.613 -1.23919e-09 -1.40331e-09 -8.06041e-10 -2.36582e-10 -7.52632e-10 -6.55203e-10 -6.53643e-10 -6.53643e-10
218900000 317.388 -620.333 101.252 -1.1085e-09 -1.21443e-09 -7.55485e-10 -2.41179e-10 -6.03711e-10 -5.70151e-10 -5.69112e-10 -5.69112e-10
218910000 317.297 -647.705 114.959 -3.80601e-10 -4.94397e-10 -3.10455e-10 -4.34662e-11 -2.16509e-10 -2.31713e-10 -2.28985e-10 -2.28985e-10
218920000 317.512 -654.651 126.614 -8.41929e-10 -9.42747e-10 -5.53977e-10 -1.75278e-10 -4.72136e-10 -4.3024e-10 -4.33113e-10 -4.33113e-10
218930000 315.607 -628.516 131.334 -1.09048e-09 -1.2091e-09 -6.5838e-10 -2.49503e-10 -6.44753e-10 -5.57176e-10 -5.57108e-10 -5.57108e-10
218940000 314.537 -633.711 128.519 -6.02741e-10 -6.55953e-10 -3.70633e-10 -1.24335e-10 -3.88702e-10 -3.09239e-10 -3.1153e-10 -3.1153e-10
218950000 315.369 -610.343 116.942 -5.17859e-10 -6.03755e-10 -3.99446e-10 -7.91772e-11 -2.84443e-10 -2.87668e-10 -2.84157e-10 -2.84157e-10
218960000 313.601 -647.058 121.584 -1.02052e-10 -1.61367e-10 -6.54637e-11 -1.34243e-11 -9.03036e-11 -8.08123e-11 -7.73297e-11 -7.73297e-11
218970000 314.015 -666.687 95.2554 -3.95242e-10 -4.70255e-10 -2.27493e-10 -1.01874e-10 -2.59707e-10 -2.25071e-10 -2.2229e-10 -2.2229e-10
218980000 315.001 -633.03 105.68 -5.68191e-10 -6.30329e-10 -3.56637e-10 -1.14772e-10 -3.36193e-10 -2.96416e-10 -2.91539e-10 -2.91539e-10
218990000 316 -641.085 92.0104 3.01756e-11 2.63803e-11 1.91267e-11 6.47111e-12 2.60006e-11 1.44957e-11 1.55747e-11 1.55747e-11
219000000 314.882 -653.343 107.439 2.7337e-11 4.00821e-11 5.1499e-12 1.3481e-11 1.96999e-11 1.91235e-11 1.75499e-11 1.75499e-11
219010000 309.948 -640.035 120.142 4.77055e-10 4.75943e-10 2.95994e-10 1.28182e-10 2.41378e-10 2.21735e-10 2.21544e-10 2.21544e-10
219020000 310.893 -635.735 141.082 4.65934e-10 4.36551e-10 2.9536e-10 9.25901e-11 2.41136e-10 1.97087e-10 1.99198e-10 1.99198e-10
219030000 312.683 -667.358 103.489 -1.16061e-11 4.88202e-11 -2.23188e-11 2.4757e-11 -4.91344e-12 2.33078e-11 2.03147e-11 2.03147e-11
219040000 315.393 -639.159 99.0266 3.25775e-10 3.89336e-10 2.54747e-10 1.45287e-11 2.30547e-10 1.76554e-10 1.84985e-10 1.84985e-10
219050000 318.228 -627.188 127.683 -6.3906e-11 -8.05292e-11 -4.40916e-11 -5.8994e-11 6.10114e-12 -4.09393e-11 -3.86368e-11 -3.86368e-11
219060000 319.874 -643.618 112.169 8.01531e-10 9.45277e-10 5.86731e-10 1.15318e-10 4.69596e-10 4.36306e-10 4.37924e-10 4.37924e-10
219070000 319.56 -634.867 127.976 5.26215e-10 5.21602e-10 3.19761e-10 1.14076e-10 2.91881e-10 2.37262e-10 2.39592e-10 2.39592e-10
219080000 317.44 -649.531 106.404 2.7023e-10 3.02288e-10 2.1341e-10 6.7102e-11 1.35116e-10 1.46367e-10 1.48513e-10 1.48513e-10
219090000 319.166 -654.867 134.796 4.32693e-10 4.73701e-10 2.87713e-10 7.42186e-11 2.40049e-10 2.12002e-10 2.13748e-10 2.13748e-10
219100000 320.534 -664.363 131.119 6.62339e-10 7.63241e-10 4.42588e-10 1.13587e-10 4.12217e-10 3.59369e-10 3.57166e-10 3.57166e-10
219110000 317.693 -652.797 104.048 1.02092e-09 1.15076e-09 6.57162e-10 2.33071e-10 5.75475e-10 5.41641e-10 5.34296e-10 5.34296e-10
219120000 319.145 -634.209 129.788 1.01252e-09 1.13309e-09 6.40796e-10 2.1301e-10 6.08473e-10 5.26057e-10 5.27227e-10 5.27227e-10
219130000 319.38 -635.301 130.15 7.59988e-10 8.40001e-10 4.46257e-10 1.79956e-10 4.42218e-10 3.84435e-10 3.8322e-10 3.8322e-10
219140000 318.35 -660.746 109.023 4.30467e-10 4.72566e-10 2.83381e-10 1.1325e-10 2.31026e-10 2.17891e-10 2.21912e-10 2.21912e-10
219150000 323.223 -667.576 112.562 4.59855e-10 5.61468e-10 3.32344e-10 7.77156e-11 2.5048e-10 2.6034e-10 2.55623e-10 2.55623e-10
219160000 324.791 -643.686 98.7823 7.57596e-10 8.10917e-10 4.37539e-10 2.14574e-10 4.14135e-10 3.80698e-10 3.75067e-10 3.75067e-10
219170000 324.266 -680.131 102.709 5.78349e-10 6.48207e-10 3.4821e-10 1.54004e-10 3.28527e-10 3.07305e-10 3.01976e-10 3.01976e-10
219180000 327.841 -665.349 121.803 -4.71606e-10 -5.15269e-10 -2.90303e-10 -8.56184e-11 -3.05176e-10 -2.35396e-10 -2.40039e-10 -2.40039e-10
219190000 324.563 -662.499 121.476 -9.20184e-10 -1.03841e-09 -6.12919e-10 -1.79649e-10 -5.38684e-10 -4.82552e-10 -4.83008e-10 -4.83008e-10
219200000 321.946 -681.1 132.37 -7.82345e-10 -8.57709e-10 -4.45127e-10 -2.01425e-10 -4.65777e-10 -3.99487e-10 -3.96795e-10 -3.96795e-10
219210000 322.941 -667.079 98.1834 -1.23314e-09 -1.39049e-09 -7.74462e-10 -2.64063e-10 -7.21266e-10 -6.4328e-10 -6.40106e-10 -6.40106e-10
219220000 325.524 -632.288 125.089 -1.10246e-09 -1.235e-09 -6.59947e-10 -2.6531e-10 -6.39563e-10 -5.70765e-10 -5.6703e-10 -5.6703e-10
219230000 320.64 -664.834 128.066 -1.15748e-09 -1.33693e-09 -7.44553e-10 -2.35803e-10 -6.72169e-10 -6.18605e-10 -6.12643e-10 -6.12643e-10
219240000 321.315 -641.637 87.9379 -1.03896e-09 -1.20953e-09 -6.85148e-10 -2.31155e-10 -5.86553e-10 -5.61244e-10 -5.58669e-10 -5.58669e-10
219250000 322.968 -666.988 114.372 -5.11401e-10 -4.76436e-10 -3.0484e-10 -1.35335e-10 -2.59125e-10 -2.20512e-10 -2.21212e-10 -2.21212e-10
219260000 322.935 -657.207 142.378 -1.82949e-10 -2.48302e-10 -1.67579e-10 -2.71646e-12 -1.15363e-10 -1.14572e-10 -1.16396e-10 -1.16396e-10
219270000 321.823 -668.774 139.238 -1.7146e-10 -1.91264e-10 -1.12257e-10 -4.46937e-11 -8.58518e-11 -8.51788e-11 -8.69462e-11 -8.69462e-11
219280000 321.086 -673.066 120.313 4.22363e-10 5.03753e-10 2.69846e-10 9.3495e-11 2.37495e-10 2.32739e-10 2.28741e-10 2.28741e-10
219290000 324.978 -679.867 134.184 5.78063e-10 6.43131e-10 3.52797e-10 1.21803e-10 3.63539e-10 3.00816e-10 3.01006e-10 3.01006e-10
219300000 326.37 -657.102 134.435 9.14492e-10 1.06033e-09 6.26071e-10 1.49022e-10 5.40976e-10 4.87453e-10 4.87339e-10 4.87339e-10
219310000 325.798 -647.675 97.9969 1.1401e-09 1.32192e-09 7.34676e-10 2.79354e-10 6.46562e-10 6.24688e-10 6.16773e-10 6.16773e-10
219320000 326.453 -671.483 123.288 1.09252e-09 1.21038e-09 7.20154e-10 2.36038e-10 5.78579e-10 5.53889e-10 5.51631e-10 5.51631e-10
219330000 325.088 -699.553 106.622 7.88718e-10 8.77679e-10 5.18181e-10 1.72216e-10 4.39247e-10 4.0817e-10 4.06694e-10 4.06694e-10
219340000 324.235 -697.591 127.336 7.09349e-10 7.88337e-10 4.64163e-10 1.33483e-10 4.30411e-10 3.69738e-10 3.69196e-10 3.69196e-10
219350000 324.33 -688.528 129.629 1.04876e-09 1.14648e-09 6.53887e-10 2.45127e-10 5.83152e-10 5.28061e-10 5.26987e-10 5.26987e-10
219360000 324.032 -670.672 142.579 9.09277e-10 1.05247e-09 5.89844e-10 1.91642e-10 5.39928e-10 4.89528e-10 4.88533e-10 4.88533e-10
219370000 322.518 -668.753 114.93 7.49502e-11 4.44454e-11 3.18271e-11 2.11539e-11 4.55108e-11 2.1768e-11 2.24388e-11 2.24388e-11
219380000 324.835 -682.886 137.98 -2.69273e-10 -2.96153e-10 -1.61839e-10 -7.66867e-11 -1.47369e-10 -1.40483e-10 -1.38314e-10 -1.38314e-10
219390000 324.426 -691.549 139.073 -2.25633e-10 -2.96035e-10 -1.44986e-10 -2.43462e-11 -1.71607e-10 -1.33687e-10 -1.36257e-10 -1.36257e-10
219400000 324.087 -675.21 134.402 -1.65306e-10 -2.02654e-10 -1.26528e-10 -6.75552e-12 -1.14752e-10 -9.02676e-11 -9.3913e-11 -9.3913e-11
219410000 325.625 -675.237 132.648 -3.79219e-10 -4.26641e-10 -2.38203e-10 -5.00969e-11 -2.5738e-10 -1.92301e-10 -1.9635e-10 -1.9635e-10
219420000 325.697 -675.331 130.156 -8.30644e-10 -9.14307e-10 -5.11435e-10 -2.01197e-10 -4.79269e-10 -4.24761e-10 -4.25081e-10 -4.25081e-10
219430000 323.185 -678.646 144.613 -8.92085e-10 -9.40596e-10 -5.20077e-10 -2.11398e-10 -5.2486e-10 -4.34962e-10 -4.34952e-10 -4.34952e-10
219440000 323.002 -693.036 152.706 -9.10802e-10 -1.05482e-09 -5.87083e-10 -1.46167e-10 -5.75266e-10 -4.77554e-10 -4.82523e-10 -4.82523e-10
219450000 325.44 -668.902 150.52 -8.12843e-10 -9.2138e-10 -5.28751e-10 -1.47467e-10 -4.64369e-10 -4.13592e-10 -4.15679e-10 -4.15679e-10
219460000 323.882 -646.961 154.981 -7.42802e-10 -8.77849e-10 -4.85134e-10 -1.63647e-10 -4.51032e-10 -4.14926e-10 -4.12446e-10 -4.12446e-10
219470000 328.46 -704.332 140.076 -3.75524e-10 -4.39369e-10 -2.38192e-10 -9.30994e-11 -2.12067e-10 -2.08879e-10 -2.04021e-10 -2.04021e-10
219480000 324.809 -719.224 148.549 2.30143e-10 2.3487e-10 9.54236e-11 8.15588e-11 1.28954e-10 1.10698e-10 1.0534e-10 1.0534e-10
219490000 325.701 -713.358 183.404 6.30654e-10 7.30878e-10 3.53086e-10 1.76831e-10 3.69228e-10 3.4293e-10 3.35575e-10 3.35575e-10
219500000 325.732 -709.168 175.437 9.06399e-10 1.00905e-09 6.36141e-10 1.81211e-10 5.04641e-10 4.66182e-10 4.72706e-10 4.72706e-10
219510000 322.585 -719.448 159.395 2.78743e-10 3.59106e-10 2.45859e-10 1.32134e-11 1.85239e-10 1.69846e-10 1.7363e-10 1.7363e-10
219520000 327.658 -733.54 153.666 8.45746e-10 9.66386e-10 5.35417e-10 1.76536e-10 5.07198e-10 4.47616e-10 4.46852e-10 4.46852e-10
219530000 327.66 -660.284 150.953 4.51275e-10 5.29464e-10 2.92914e-10 9.65181e-11 2.8532e-10 2.5117e-10 2.51028e-10 2.51028e-10
219540000 327.206 -702.647 154.254 1.50514e-10 1.57483e-10 9.78176e-11 3.51419e-11 8.0847e-11 7.43111e-11 7.37716e-11 7.37716e-11
219550000 328.031 -705.258 152.901 3.26066e-10 3.23937e-10 2.23936e-10 6.77825e-11 1.36375e-10 1.45231e-10 1.42799e-10 1.42799e-10
219560000 330.073 -702.775 141.346 1.02485e-10 1.32509e-10 5.81327e-11 9.71691e-12 8.30533e-11 5.6385e-11 5.93281e-11 5.93281e-11
219570000 328.66 -704.673 146.818 -8.23489e-11 -9.62554e-11 -2.95602e-11 -4.3683e-11 -4.13615e-11 -5.05757e-11 -4.47717e-11 -4.47717e-11
219580000 333.026 -723.624 147.126 -5.45127e-10 -5.86939e-10 -3.26981e-10 -1.35104e-10 -3.12892e-10 -2.78617e-10 -2.73852e-10 -2.73852e-10
219590000 332.232 -713.862 123.672 -3.38544e-10 -3.79673e-10 -2.25096e-10 -6.70759e-11 -2.0389e-10 -1.79952e-10 -1.79286e-10 -1.79286e-10
219600000 331.498 -723.74 161.285 3.80846e-11 8.71597e-11 4.23543e-11 2.31655e-12 2.05793e-11 3.54073e-11 3.74331e-11 3.74331e-11
219610000 331.996 -748.361 178.876 -2.4095e-11 -2.66751e-11 -6.28455e-12 -2.1309e-11 6.76822e-12 -1.50398e-11 -9.6113e-12 -9.6113e-12
219620000 330.634 -718.553 174.299 2.32116e-10 2.08265e-10 1.25729e-10 4.38972e-11 1.35133e-10 9.42034e-11 9.37779e-11 9.37779e-11
219630000 330.186 -710.934 147.755 -2.28422e-10 -2.5416e-10 -1.7251e-10 -5.0565e-11 -1.15647e-10 -1.25094e-10 -1.22389e-10 -1.22389e-10
219640000 331.218 -691.722 139.916 -1.44712e-10 -1.59807e-10 -4.73199e-11 -5.08827e-11 -1.04398e-10 -7.8509e-11 -7.40511e-11 -7.40511e-11
219650000 335.307 -718.907 136.788 -7.24147e-10 -8.38606e-10 -4.70416e-10 -2.00021e-10 -3.83907e-10 -3.98037e-10 -3.9171e-10 -3.9171e-10
219660000 332.918 -725.534 187.839 -4.70556e-11 -5.88319e-11 -7.70471e-11 1.71859e-11 -3.55392e-11 -3.17567e-11 -3.47333e-11 -3.47333e-11
219670000 328.139 -708.277 172.72 2.71142e-10 3.20092e-10 1.96583e-10 6.07083e-11 1.36837e-10 1.50153e-10 1.48308e-10 1.48308e-10
219680000 324.163 -692.67 165.379 1.95245e-10 2.22049e-10 9.50303e-11 9.93576e-11 6.77297e-11 1.0367e-10 9.8148e-11 9.8148e-11
219690000 326.785 -682.991 171.646 -5.96e-10 -6.34929e-10 -3.48177e-10 -1.72746e-10 -3.24732e-10 -2.97808e-10 -2.95598e-10 -2.95598e-10
219700000 329.434 -735.409 165.17 -4.49803e-10 -5.4016e-10 -3.05272e-10 -8.88337e-11 -2.52713e-10 -2.55086e-10 -2.48065e-10 -2.48065e-10
219710000 329.528 -722.981 162.591 -3.58458e-10 -4.23401e-10 -2.51555e-10 -9.50716e-11 -1.66724e-10 -2.02729e-10 -1.95256e-10 -1.95256e-10
219720000 328.433 -701.311 136.701 -6.82844e-10 -7.80634e-10 -4.54454e-10 -1.2315e-10 -4.20726e-10 -3.62772e-10 -3.64723e-10 -3.64723e-10
219730000 328.318 -698.484 167.972 -6.45499e-10 -7.53079e-10 -4.49747e-10 -8.54844e-11 -3.81844e-10 -3.39922e-10 -3.41144e-10 -3.41144e-10
219740000 329.687 -694.188 172.705 -4.16436e-10 -5.28683e-10 -2.20646e-10 -7.96938e-11 -3.02172e-10 -2.3302e-10 -2.36945e-10 -2.36945e-10
219750000 325.391 -708.132 171.391 -5.6086e-10 -6.43854e-10 -4.05844e-10 -8.34385e-11 -3.31604e-10 -2.95527e-10 -2.99852e-10 -2.99852e-10
219760000 323.659 -723.443 158.323 -5.96767e-11 -1.54771e-11 -2.35118e-12 -2.84856e-11 -3.61418e-11 -1.74907e-11 -1.00674e-11 -1.00674e-11
219770000 323.704 -678.634 168.789 -6.30222e-11 -6.36754e-11 -5.79749e-11 -1.67741e-12 -5.04687e-11 -3.9331e-11 -3.75263e-11 -3.75263e-11
219780000 325.776 -709.785 159.623 1.95877e-10 2.72419e-10 1.17478e-10 3.27628e-11 1.47395e-10 1.18941e-10 1.2328e-10 1.2328e-10
219790000 326.549 -705.424 179.231 1.47767e-09 1.6803e-09 8.84408e-10 3.30332e-10 9.19685e-10 7.77128e-10 7.78547e-10 7.78547e-10
219800000 323.795 -734.005 159.149 8.67939e-10 9.12396e-10 5.68258e-10 1.66704e-10 4.8352e-10 4.20007e-10 4.20736e-10 4.20736e-10
