# Time-averaged data for fix fixke
# TimeStep c_kea c_pea
6727000 71176.7 -24208
6728000 71299.3 -24102.8
6729000 71270.5 -24127.8
6730000 71188 -24141.1
6731000 71219 -24066.6
6732000 71238.6 -24135.5
6733000 71255.5 -24079.5
6734000 71206.4 -24131.6
6735000 71108.3 -24160.9
6736000 71207.6 -24015.6
6737000 71288.6 -23997.2
6738000 71334.1 -24052.3
6739000 71342.2 -23963.3
6740000 71383.2 -24013.2
6741000 71313 -23912.7
6742000 71278.6 -23857.5
6743000 71284.9 -23922.9
6744000 71347.9 -23936.7
6745000 71200.6 -24098.8
6746000 71389.7 -23923
6747000 71407.6 -23821.3
6748000 71396.6 -23874
6749000 71408.5 -23816.6
6750000 71322.8 -23877.1
6751000 71275 -23874.9
6752000 71345.1 -23883.2
6753000 71326.7 -23867.8
6754000 71471.5 -23842.4
6755000 71445.3 -23767.9
6756000 71364.5 -23850.6
6757000 71400.2 -23808.3
6758000 71401.9 -23793.4
6759000 71488.1 -23845
6760000 71457.3 -23774.1
6761000 71331.6 -23831.3
6762000 71391.9 -23869.5
6763000 71427 -23869.1
6764000 71396.9 -23808.9
6765000 71371 -23691.5
6766000 71483.4 -23648.9
6767000 71483.9 -23702
6768000 71422.1 -23768.5
6769000 71370.7 -23876.6
6770000 71380.1 -23964.5
6771000 71287.1 -23966.6
6772000 71208.8 -24050.6
6773000 71266.4 -23997.4
6774000 71173 -24045.3
6775000 71203.9 -24080.9
6776000 71193 -24049.7
6777000 71180.1 -24088.7
6778000 71179.3 -23972.7
6779000 71085.6 -24067.2
6780000 71053.9 -24084.5
6781000 71163.2 -23979.5
6782000 71096.5 -24174.9
6783000 71117.8 -24050.2
6784000 71178.3 -23982.9
6785000 71302.4 -23927.4
6786000 71166.6 -24014.8
6787000 71234.9 -23999.8
6788000 71327 -23861.3
6789000 71236 -23852.4
6790000 71301.5 -23918.7
6791000 71436.7 -23758.6
6792000 71457.7 -23733.9
6793000 71469.9 -23778.6
6794000 71510.5 -23813.8
6795000 71577.1 -23719.5
6796000 71415.2 -23730.8
6797000 71526 -23690.4
6798000 71583.8 -23585.6
6799000 71569.9 -23738.5
6800000 71520.7 -23803.8
6801000 71524.7 -23807.4
6802000 71584.9 -23789.9
6803000 71527 -23760.6
6804000 71478.8 -23733.3
6805000 71431.1 -23857
6806000 71445.2 -23897.7
6807000 71437.2 -23897
6808000 71506.1 -23817.7
6809000 71465.7 -23833.9
6810000 71446.2 -23786.5
6811000 71331.4 -23823.1
6812000 71297.2 -23839.2
6813000 71352.2 -23771.8
6814000 71406.4 -23869.8
6815000 71312 -23862.2
6816000 71447.7 -23770.7
6817000 71364.7 -23818.7
6818000 71393.5 -23766.3
6819000 71344.1 -23915.9
6820000 71362.7 -23794.1
6821000 71388.4 -23779.5
6822000 71439.3 -23821.6
6823000 71459.3 -23714.6
6824000 71499 -23678.2
6825000 71505 -23546.1
6826000 71514.3 -23583.9
6827000 71436.8 -23492.1
6828000 71404.2 -23624.9
6829000 71424 -23617.2
6830000 71463.2 -23671.9
6831000 71544.5 -23588.2
6832000 71571.8 -23585.1
6833000 71390.6 -23677.8
6834000 71449.4 -23589
6835000 71403.7 -23579.4
6836000 71485.9 -23523.2
6837000 71536 -23527.4
6838000 71506.5 -23642.5
6839000 71462.8 -23676.5
6840000 71464.2 -23602.7
6841000 71443.2 -23611.5
6842000 71495.3 -23602.7
6843000 71423.5 -23644.2
6844000 71374 -23531.2
6845000 71411.9 -23611.2
6846000 71455.2 -23722.3
6847000 71424.6 -23708.7
6848000 71441.2 -23684
6849000 71497.5 -23669.2
6850000 71494.5 -23591.1
6851000 71489.9 -23660.7
6852000 71502.6 -23571.5
6853000 71615.1 -23448.6
6854000 71712.7 -23472.6
6855000 71586.1 -23541.8
6856000 71568.6 -23571
6857000 71436.8 -23781.7
6858000 71497.8 -23699.6
6859000 71423.8 -23777.9
6860000 71518.4 -23645.3
6861000 71655.4 -23444.7
6862000 71703.9 -23403.7
6863000 71598.8 -23528.3
6864000 71651.6 -23469.2
6865000 71713 -23459.3
6866000 71659.7 -23509.8
6867000 71680.6 -23472.3
6868000 71729.8 -23401.5
6869000 71794.4 -23441.6
6870000 71637.8 -23478.7
6871000 71585.1 -23620.9
6872000 71590.7 -23567
6873000 71504 -23632.2
6874000 71485.5 -23728.1
6875000 71574 -23554.3
6876000 71548 -23542.6
6877000 71443.9 -23616
6878000 71501.5 -23659.4
6879000 71379.5 -23760.3
6880000 71386.2 -23767.1
6881000 71385.6 -23708.7
6882000 71269.1 -23788.2
6883000 71299.5 -23787.2
6884000 71357.9 -23712.7
6885000 71392.7 -23769.6
6886000 71342.9 -23860.4
6887000 71188.6 -23966
6888000 71152.2 -23941.5
6889000 71198.2 -23949
6890000 71175.4 -23941.7
6891000 71126.3 -23954
6892000 71192.9 -24027.1
6893000 71299.3 -23897.9
6894000 71215 -23957.3
6895000 71345.9 -23920.1
6896000 71335.8 -23948.3
6897000 71270.2 -23953.7
6898000 71263.8 -24043.5
6899000 71297.1 -23880.9
6900000 71427.1 -23847.5
6901000 71385.8 -23836.3
6902000 71335.6 -23824.5
6903000 71263 -23954.1
6904000 71317.7 -23855.7
6905000 71432.3 -23752
6906000 71402.9 -23812.8
6907000 71303.9 -23859.8
6908000 71350.9 -23833.4
6909000 71343.7 -23781.6
6910000 71374.9 -23740.2
6911000 71461.5 -23676.7
6912000 71356.8 -23853.1
6913000 71232.9 -23893.6
6914000 71339.2 -23971.8
6915000 71319.4 -23927.9
6916000 71419.1 -23842
6917000 71368.1 -23893.7
6918000 71314.6 -23886
6919000 71324.9 -23846.9
6920000 71295.8 -23776.7
6921000 71372.3 -23787.6
6922000 71441.8 -23780.3
6923000 71488.1 -23760.5
6924000 71479.6 -23737.1
6925000 71420.4 -23781.3
6926000 71425.8 -23734.9
6927000 71359.2 -23749.8
6928000 71240.4 -23844.5
6929000 71196.7 -24025.9
6930000 71144.6 -24042.1
6931000 71188.1 -24034.3
6932000 71069.6 -24125.8
6933000 71209.2 -23971.3
6934000 71249 -23998.1
6935000 71233 -24035.5
6936000 71227.7 -23943.2
6937000 71241.8 -24094.5
6938000 71387.9 -23882.6
6939000 71450 -23853.9
6940000 71487.2 -23831
6941000 71496.1 -23782.1
6942000 71442.8 -23868.6
6943000 71479.5 -23800.7
6944000 71442.8 -23841.3
6945000 71361.8 -23868.9
6946000 71369 -23985
6947000 71371.5 -23824.6
6948000 71482.1 -23756.3
6949000 71492.6 -23806.3
6950000 71433.5 -23869.8
6951000 71474.1 -23840
6952000 71457 -23895.3
6953000 71358.3 -23997
6954000 71319.6 -24079.9
6955000 71425 -23903.8
6956000 71365.1 -23913.6
6957000 71437 -23961.3
6958000 71382.2 -23913.8
6959000 71303.9 -24006.6
6960000 71364.9 -23993.8
6961000 71442.3 -24038.1
6962000 71440.3 -23974.6
6963000 71442.9 -23896.9
6964000 71452.8 -23873.4
6965000 71318.4 -23998.8
6966000 71498.8 -23764.3
6967000 71406.5 -23957.3
6968000 71336.7 -24012.2
6969000 71282.7 -24026.7
6970000 71277.8 -24010.7
6971000 71312.3 -23909.2
6972000 71241.4 -24000
6973000 71262.4 -24072
6974000 71322.7 -24012.7
6975000 71355.8 -24048.7
6976000 71423.2 -24014.3
6977000 71367.7 -23997.3
6978000 71345.8 -24042.3
6979000 71229.9 -24087.5
6980000 71387.3 -24010
6981000 71375.4 -23990.4
6982000 71410.6 -23949.9
6983000 71317.8 -24044.1
6984000 71311.5 -24068.9
6985000 71276.1 -24078.5
6986000 71346.4 -23975.1
6987000 71365.1 -24077.6
6988000 71294.9 -24084.8
6989000 71327.3 -24021.8
6990000 71478.4 -23873.6
6991000 71475 -23958.9
6992000 71452.7 -23938
6993000 71321.9 -24147.3
6994000 71515.9 -23934.6
6995000 71429.6 -23991.8
6996000 71553.4 -24004.1
6997000 71558.8 -23914.9
6998000 71551.3 -23869.2
6999000 71506.5 -23901.3
7000000 71443.8 -23983.7
7001000 71392.1 -24018
7002000 71390.6 -24139.8
7003000 71329.8 -24137.8
7004000 71392.6 -24033.5
7005000 71347.8 -24034.5
7006000 71338.4 -24000.6
7007000 71378.3 -24021.4
7008000 71368.4 -24028.4
7009000 71447.5 -23976
7010000 71423 -23979
7011000 71451 -23956.9
7012000 71455.2 -23874.8
7013000 71523.6 -23875.9
7014000 71571.2 -23734.1
7015000 71504.2 -23971.2
7016000 71555.9 -23854.6
7017000 71562.6 -23881.6
7018000 71525.6 -23964.8
7019000 71365.8 -24043.7
7020000 71396 -23882.8
7021000 71450.2 -23923.6
7022000 71395.8 -24066.4
7023000 71348.4 -24177.7
7024000 71343.7 -24086.8
7025000 71356.9 -23926.8
7026000 71264.4 -24090
7027000 71209 -24109.2
7028000 71245.4 -24064.4
7029000 71220.6 -24101.1
7030000 71323.8 -23972.5
7031000 71189.7 -24112.9
7032000 71118.4 -24208.4
7033000 71201.1 -24070.1
7034000 71293.7 -23974.9
7035000 71312.2 -23946.2
7036000 71346.8 -24021.7
7037000 71366.9 -23978.2
7038000 71373 -23956.4
7039000 71410.7 -23881.8
7040000 71437.2 -23891.1
7041000 71372.8 -23930.1
7042000 71385.9 -23939
7043000 71461.8 -23830.9
7044000 71511.7 -23842.3
7045000 71527.4 -23891.1
7046000 71458.1 -23899.5
7047000 71550 -23819.3
7048000 71564.6 -23862.8
7049000 71535.9 -23843.4
7050000 71428.4 -23866.5
7051000 71504.5 -23945
7052000 71502 -23889.7
7053000 71497.6 -23808.4
7054000 71564 -23763.3
7055000 71528.3 -23675.6
7056000 71611.9 -23597.4
7057000 71610 -23696.8
7058000 71511.5 -23794.3
7059000 71582.7 -23864.5
7060000 71563.1 -23925.3
7061000 71619.3 -23956.1
7062000 71591.6 -23833
7063000 71554.2 -23909.3
7064000 71452.8 -24026.5
7065000 71397.6 -24128.8
7066000 71365 -24075.9
7067000 71254.1 -24123.4
7068000 71304.9 -24107.2
7069000 71243.1 -24225.4
7070000 71160.3 -24324.7
7071000 71349.9 -24099.2
7072000 71435.2 -23955.5
7073000 71439.2 -23861.3
7074000 71427.7 -23868.8
7075000 71461.8 -23786.7
7076000 71427.3 -23830.9
7077000 71414.2 -23820.5
7078000 71479.4 -23695.6
7079000 71418.1 -23704.3
7080000 71461.3 -23613.6
7081000 71415.7 -23697.5
7082000 71461.1 -23699.2
7083000 71418.1 -23682.3
7084000 71514.2 -23632.4
7085000 71411.6 -23798.7
7086000 71370.3 -23988.4
7087000 71316.5 -24019.1
7088000 71299.2 -23870.8
7089000 71298.5 -23995.1
7090000 71343.8 -24035.7
7091000 71352.8 -23974.8
7092000 71337 -23919.6
7093000 71332.8 -23951.9
7094000 71333 -23926.3
7095000 71307.3 -23980.1
7096000 71380.1 -23995.7
7097000 71299.3 -23989.6
7098000 71240 -24104.6
7099000 71289.3 -23983.9
7100000 71296.7 -23931.6
7101000 71506.9 -23729.5
7102000 71537.7 -23730.8
7103000 71438 -23927.8
7104000 71452.6 -23804.7
7105000 71398.6 -23809.5
7106000 71557.9 -23726.7
7107000 71546.9 -23794.3
7108000 71632 -23610.8
7109000 71593.3 -23649.7
7110000 71581.7 -23695.9
7111000 71594.4 -23646.8
7112000 71557.9 -23634.9
7113000 71491.4 -23628.4
7114000 71561.5 -23769.6
7115000 71537.7 -23700.2
7116000 71585 -23624.6
7117000 71616 -23703.7
7118000 71560 -23713.5
7119000 71485.6 -23778.8
7120000 71515.3 -23740.5
7121000 71591.6 -23726.7
7122000 71518.1 -23741.4
7123000 71514.9 -23700.7
7124000 71625 -23704.1
7125000 71553.4 -23679
7126000 71570.9 -23729.3
7127000 71534 -23707.1
7128000 71576.8 -23767.7
7129000 71421.6 -23942.6
7130000 71422.2 -23876
7131000 71444.7 -23884.4
7132000 71472.5 -23860.9
7133000 71514.7 -23866.3
7134000 71453 -23758.2
7135000 71426.8 -23732.2
7136000 71458.6 -23693.9
7137000 71497.7 -23723.9
7138000 71379.5 -23796
7139000 71360.6 -23779
7140000 71309.3 -23870.3
7141000 71383.1 -23769.4
7142000 71340.8 -23832
7143000 71277.6 -23985.6
7144000 71299.5 -23927.7
7145000 71239.1 -23956.2
7146000 71235.6 -23868.2
7147000 71298.7 -23816.4
7148000 71381.3 -23777.1
7149000 71299.5 -23887.1
7150000 71379.5 -23852.3
7151000 71315.2 -23856.7
7152000 71395.9 -23760.9
7153000 71259.4 -23850.2
7154000 71235 -23951.6
7155000 71231.4 -23907.8
7156000 71265 -23915.5
7157000 71151.3 -24004.3
7158000 71192.3 -24064.4
7159000 71234 -23969.2
7160000 71202 -23988.6
7161000 71163.2 -23960
7162000 71214.1 -23946.3
7163000 71147.1 -23870.2
7164000 71293.8 -23859.6
7165000 71338 -23890.7
7166000 71465.8 -23698.5
7167000 71534 -23733.3
7168000 71433.9 -23720.9
7169000 71489.3 -23709.1
7170000 71489.7 -23708.6
7171000 71502.5 -23627.4
7172000 71530 -23565.1
7173000 71460.4 -23599.4
7174000 71501.3 -23594.9
7175000 71514.6 -23644.3
7176000 71522.6 -23571.6
7177000 71408.1 -23777
7178000 71500.9 -23709.5
7179000 71520.6 -23731.8
7180000 71453.1 -23697.5
7181000 71397.1 -23812.9
7182000 71452.8 -23784.6
7183000 71362.6 -23928.7
7184000 71295.4 -23979.6
7185000 71393.5 -23818.2
7186000 71283 -23969
7187000 71383.8 -23865.2
7188000 71382.9 -23939.1
7189000 71271.6 -24019.5
7190000 71281.8 -23964.8
7191000 71244.6 -23998.6
7192000 71365.4 -23906.2
7193000 71361.8 -23851.9
7194000 71361.2 -23937.6
7195000 71370.9 -23814.4
7196000 71354.8 -23864.9
7197000 71305 -23847
7198000 71396.7 -23758.7
7199000 71303.4 -23914.9
7200000 71421.4 -23838.1
7201000 71433.5 -23747.5
7202000 71445.2 -23730.4
7203000 71450.5 -23804.8
7204000 71448.6 -23712.4
7205000 71430.8 -23729.2
7206000 71392.8 -23812.1
7207000 71302.3 -23950.8
7208000 71240.8 -24005.5
7209000 71180.2 -23982.6
7210000 71137.4 -24045.8
7211000 71174 -23960.1
7212000 71226.1 -23960.9
7213000 71272.7 -23935.5
7214000 71294.6 -23961.5
7215000 71417 -23904.9
7216000 71432.9 -23886.9
7217000 71423.6 -23883.1
7218000 71389.5 -23935.8
7219000 71415.1 -23952.3
7220000 71476 -23832.8
7221000 71532.9 -23794.7
7222000 71388.1 -23947.2
7223000 71448.5 -23996.3
7224000 71392.7 -23976.6
7225000 71362.8 -24053.5
7226000 71310.4 -24099.5
7227000 71178.9 -24167.9
7228000 71287.4 -24166.2
7229000 71265.9 -24079.3
7230000 71407.8 -24008.1
7231000 71296.3 -24020.2
7232000 71281.4 -24159.4
7233000 71159.7 -24206.8
7234000 71256.3 -24208.5
7235000 71275.1 -24140.3
7236000 71311 -24113.9
7237000 71292.7 -24046.9
7238000 71232.9 -24038.1
7239000 71173.3 -24098.5
7240000 71251.6 -23992.9
7241000 71291.2 -23963.2
7242000 71325 -23989.2
7243000 71410.4 -23892.1
7244000 71380.9 -23911.5
7245000 71301.6 -24083.1
7246000 71364.4 -24061.7
7247000 71395.6 -24046.8
7248000 71381.9 -23982.6
7249000 71323.3 -24008.4
7250000 71282.7 -24124
7251000 71311 -24139.8
7252000 71215.1 -24215.9
7253000 71271.3 -24126.6
7254000 71311.2 -24053.1
7255000 71339.8 -24004.1
7256000 71319.3 -23931.4
7257000 71418.2 -23896.4
7258000 71441.1 -23870.2
7259000 71426.2 -23868.8
7260000 71370.8 -23924.6
7261000 71360.6 -23925
7262000 71390.8 -23944.4
7263000 71281.7 -23961.1
7264000 71258.8 -24091.1
7265000 71428.3 -23951.7
7266000 71520.7 -23874.1
7267000 71394.7 -23923.4
7268000 71432 -23870.7
7269000 71379 -23809.5
7270000 71312 -23952.1
7271000 71310.8 -23981.3
7272000 71262.3 -24000.1
7273000 71267.6 -24074.9
7274000 71282.8 -24139.4
7275000 71132.9 -24095.8
7276000 71287.2 -24167
7277000 71345.3 -23990
7278000 71343.1 -24058.4
7279000 71325.8 -24060.8
7280000 71329.9 -24007.4
7281000 71365.4 -23982.2
7282000 71320 -23980.3
7283000 71381.5 -23903.2
7284000 71448.6 -23849.9
7285000 71512.9 -23800.1
7286000 71587.7 -23712
7287000 71536.7 -23806.8
7288000 71629.4 -23678.1
7289000 71606.2 -23844
7290000 71588.3 -23799.5
7291000 71587 -23750.5
7292000 71424.9 -23835.2
7293000 71575.7 -23732.8
7294000 71588.3 -23768.1
7295000 71553.1 -23784.7
7296000 71453.1 -23945.1
7297000 71490.4 -24010.7
7298000 71496.4 -23931.9
7299000 71363 -23945.4
7300000 71378.6 -23960.5
7301000 71339.6 -24014.3
7302000 71258.2 -24019.2
7303000 71385.2 -23975.7
7304000 71325.8 -23981.3
7305000 71263.9 -23973.6
7306000 71252 -23931.4
7307000 71309.8 -23892.9
7308000 71380.1 -23951.2
7309000 71383.7 -23900.1
7310000 71364.9 -23899.2
7311000 71486.8 -23868.7
7312000 71423.5 -23875.1
7313000 71396.9 -23825.9
7314000 71353.8 -23829.5
7315000 71400.6 -23929.9
7316000 71382.5 -23883.8
7317000 71412.8 -23818.5
7318000 71479 -23880.9
7319000 71483.7 -23894.6
7320000 71513.3 -23922.9
7321000 71451.8 -23882.3
7322000 71348 -23883.5
7323000 71473.8 -23784.1
7324000 71490.5 -23917.7
7325000 71387.4 -23851.1
7326000 71354.3 -23917.7
7327000 71414.3 -23923
7328000 71375.4 -23972.6
7329000 71346.1 -24056.7
7330000 71250.4 -24113.3
7331000 71287.8 -24054.6
7332000 71240.5 -24157
7333000 71307.4 -24088.6
7334000 71261.6 -24114.6
7335000 71200.9 -24077.2
7336000 71257.2 -24013.4
7337000 71279.4 -24002.9
7338000 71263.6 -23929.3
7339000 71279.5 -23996.9
7340000 71324.4 -23974.9
7341000 71397.5 -23999.1
7342000 71326.2 -23972.9
7343000 71419.9 -23932.5
7344000 71344.8 -24025.7
7345000 71465.2 -23876.3
7346000 71502.9 -23858.2
7347000 71356.2 -24047.9
7348000 71348.6 -24026.1
7349000 71372 -23996.7
7350000 71469.4 -23913.3
7351000 71439.9 -24022.5
7352000 71483.4 -24017.5
7353000 71520.5 -24011.6
7354000 71455.3 -24042.6
7355000 71498.3 -23997.8
7356000 71447.1 -23961.8
7357000 71297.9 -24087.2
7358000 71274.3 -24105.1
7359000 71374.7 -24040.2
7360000 71404.8 -23998.4
7361000 71345 -24063.3
7362000 71447.9 -23995.1
7363000 71394.7 -24151.2
7364000 71346 -24042.8
7365000 71406.1 -24083.1
7366000 71388.5 -24130.9
7367000 71303.5 -24129.3
7368000 71315.9 -24171.7
7369000 71258.9 -24185
7370000 71248.9 -24162.1
7371000 71311.7 -24190.8
7372000 71380.1 -24077.8
7373000 71425.6 -24008.9
7374000 71451.4 -24023.3
7375000 71541.2 -23916.6
7376000 71574.2 -23881
7377000 71501.1 -23948.6
7378000 71524.8 -23958.5
7379000 71509.4 -23946.7
7380000 71562 -23910.3
7381000 71554.8 -23900.7
7382000 71413.5 -23976.3
7383000 71547.8 -23957.5
7384000 71529.3 -24026
7385000 71423.7 -24037.8
7386000 71367.5 -24113.1
7387000 71345.4 -24087.4
7388000 71389.5 -24001.3
7389000 71342.6 -24062
7390000 71292.6 -24130.6
7391000 71228.6 -24339.1
7392000 71238.2 -24237.5
7393000 71196.5 -24158.1
7394000 71341.3 -24032.4
7395000 71442.6 -23899.2
7396000 71382 -24050.5
7397000 71403.8 -23922.4
7398000 71418 -23867.7
7399000 71441.3 -23919.6
7400000 71445.4 -23973
7401000 71479.8 -23944.4
7402000 71529.4 -23915.9
7403000 71447.5 -23957
7404000 71367.2 -24041.3
7405000 71417 -23943.9
7406000 71361.1 -23997.9
7407000 71326.2 -24043.9
7408000 71230.3 -24135.5
7409000 71191.2 -24081.8
7410000 71201.9 -24092.3
7411000 71152.2 -24179.4
7412000 71109.7 -24250.7
7413000 71223.9 -24209.5
7414000 71252.5 -24013.4
7415000 71270.3 -24048.5
7416000 71274.1 -24053.4
7417000 71255.5 -24128.7
7418000 71260 -24220.7
7419000 71224.8 -24283.5
7420000 71323.3 -24195
7421000 71337.3 -24143.9
7422000 71308.7 -24088.3
7423000 71246.2 -24188.6
7424000 71222.5 -24196.5
7425000 71279.2 -24228.9
7426000 71318.3 -24195.1
7427000 71342.7 -24197.4
7428000 71268.3 -24188
7429000 71219.2 -24244.8
7430000 71225.8 -24194
7431000 71169.5 -24254.5
7432000 71191.5 -24234.4
7433000 71266.1 -24193.8
7434000 71289.9 -24009.6
7435000 71314.7 -24049
7436000 71327.6 -23994
7437000 71383.3 -24019.7
7438000 71518.5 -23977
7439000 71473.9 -24024.3
7440000 71401.4 -24069.8
7441000 71339.7 -24060.6
7442000 71244.4 -24036.9
7443000 71240.9 -24042.3
7444000 71362.3 -23956.4
7445000 71393.4 -23844.7
7446000 71454 -23842.9
7447000 71489.3 -23860.7
7448000 71441.7 -23935.2
7449000 71476.2 -23880.8
7450000 71393.8 -23994.5
7451000 71395.1 -24031.8
7452000 71398.1 -24073.4
7453000 71383.8 -24106.8
7454000 71287.1 -24245.4
7455000 71245.1 -24118.7
7456000 71228 -24241
7457000 71281.5 -24098.3
7458000 71366.4 -23983.5
7459000 71287.3 -24051.8
7460000 71299.3 -24088.6
7461000 71258.3 -24095.5
7462000 71254.5 -24136
7463000 71379.6 -24022.5
7464000 71313.8 -24087.7
7465000 71398.3 -24031.3
7466000 71425.8 -23976.3
7467000 71399.6 -23969.7
7468000 71411.3 -23971.1
7469000 71332.4 -23985.8
7470000 71183.3 -24194.9
7471000 71210.7 -24068.3
7472000 71295 -24004.2
7473000 71273.1 -23992.4
7474000 71419.6 -23873.5
7475000 71376.5 -23901.8
7476000 71370.1 -23916
7477000 71348.2 -23959.5
7478000 71433.2 -23910.9
7479000 71308.5 -23914
7480000 71347.5 -23884.7
7481000 71328.8 -23965.6
7482000 71283 -24046.1
7483000 71241.6 -24125.3
7484000 71174 -24176.5
7485000 71156.7 -24203.2
7486000 71201.3 -24167.2
7487000 71319.6 -24004.4
7488000 71322.5 -24134.2
7489000 71310.6 -23979.7
7490000 71362.1 -23984.3
7491000 71334.1 -24108.2
7492000 71332.6 -24036.4
7493000 71305.2 -24063.6
7494000 71360.1 -23950.5
7495000 71325.8 -23912.7
7496000 71427.4 -23886.9
7497000 71378.8 -23891.6
7498000 71261.7 -23909.7
7499000 71264.7 -23931.5
7500000 71400.4 -23869.6
7501000 71473.3 -23728.5
7502000 71481.2 -23794.9
7503000 71422 -23742.9
7504000 71396.5 -23760.1
7505000 71350.1 -23873.1
7506000 71275.5 -23941.2
7507000 71390.2 -23865.7
7508000 71277.8 -23915.4
7509000 71385.1 -23864.6
7510000 71434.4 -23744.7
7511000 71449.2 -23884.8
7512000 71385.8 -23792
7513000 71404.3 -23804.9
7514000 71472.1 -23692.9
7515000 71553.7 -23656.2
7516000 71440.3 -23706.5
7517000 71447.5 -23710.7
7518000 71540.7 -23674
7519000 71588.3 -23614.5
7520000 71520.3 -23537.5
7521000 71577.8 -23486
7522000 71429.9 -23669.8
7523000 71335.6 -23655.9
7524000 71406.4 -23681.6
7525000 71324.6 -23776.2
7526000 71266.9 -23780.9
7527000 71272 -23783.5
7528000 71392.6 -23724.8
7529000 71445.8 -23647
7530000 71436.8 -23735.4
7531000 71532.9 -23498.5
7532000 71685.3 -23495.7
7533000 71738.2 -23513
7534000 71686.8 -23530.4
7535000 71560.6 -23566.5
7536000 71543.7 -23616.4
7537000 71578 -23566.3
7538000 71541.1 -23559.4
7539000 71556.6 -23503.5
7540000 71589.4 -23434.8
7541000 71601.1 -23468.6
7542000 71649.1 -23432.4
7543000 71462 -23600.5
7544000 71419.7 -23509
7545000 71509.8 -23533.7
7546000 71563.4 -23424.5
7547000 71594.4 -23341.9
7548000 71640 -23380.3
7549000 71658.6 -23341.8
7550000 71548.2 -23455.7
7551000 71549 -23462.4
7552000 71645.2 -23419.9
7553000 71658.4 -23399.6
7554000 71594.5 -23545.9
7555000 71598.5 -23449.3
7556000 71547.1 -23399.8
7557000 71644.5 -23448.6
7558000 71703.5 -23426.8
7559000 71712.1 -23344.9
7560000 71776.1 -23323.6
7561000 71758.5 -23358.1
7562000 71574.5 -23491.5
7563000 71464.9 -23524.7
7564000 71484.1 -23649.1
7565000 71432.1 -23698.6
7566000 71366.7 -23669.5
7567000 71460.1 -23679.1
7568000 71491.9 -23611.8
7569000 71554.4 -23604.2
7570000 71434.4 -23668.3
7571000 71419.5 -23681.6
7572000 71344.8 -23763.1
7573000 71398.7 -23801.3
7574000 71400.5 -23748.2
7575000 71322.3 -23835.3
7576000 71459.9 -23796.9
7577000 71453.9 -23770.1
7578000 71465.6 -23692.8
7579000 71481.7 -23740.2
7580000 71591.9 -23626
7581000 71622.8 -23750.3
7582000 71479.2 -23763.2
7583000 71432.9 -23681.9
7584000 71470.3 -23758.4
7585000 71505 -23661.3
7586000 71524.4 -23667.9
7587000 71488.8 -23644
7588000 71458.6 -23683.2
7589000 71463.3 -23786.9
7590000 71370 -23896
7591000 71310.4 -23975.3
7592000 71284.7 -24014.6
7593000 71385.1 -23943.7
7594000 71354.8 -23906.4
7595000 71255.2 -23952.4
7596000 71337 -23991.2
7597000 71281.8 -23988.8
7598000 71393.3 -23983
